artiste,element,genre,style,source,stream,date,spotify,cover,discogs,etat,match,titleDiscogs
"Lou Kelly","From The Vault: Sore Losers","Rock","","","https://ltkmusic.bandcamp.com/album/from-the-vault-sore-losers","X","","https://img.discogs.com/Gkmyg_824i3_oQXWkshnR4I4MvE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15778605-1597625853-5231.jpeg.jpg","https://www.discogs.com//Lou-Kelly-From-The-Vault-Sore-Losers/release/15778605","3","1.0","Lou Kelly - From The Vault: Sore Losers"
"Pelican","Nighttime Stories","Metal","Post-Metal","https://www.metalorgie.com/groupe/Pelican/31359_Nighttime-Stories","","2020-01-20","spotify:album:7FoulKayGkND0UetxnbxXB","https://img.discogs.com/LoiyQpTZT7-m_LhpBlUjuMFGxbk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13716964-1559647086-1707.jpeg.jpg","https://www.discogs.com//Pelican-Nighttime-Stories/master/1559185","3","0.9310344827586207","Pelican (2) - Nighttime Stories"
"Ulvesang","The Hunt","Folk, World, & Country","Neofolk, Folk, Acoustic","http://www.heavyblogisheavy.com/2018/03/12/ulvesang-the-hunt/","","","","https://img.discogs.com/n44n9SCut4AKTPzr-kvWZ_LKwQg=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11729533-1521390134-6094.jpeg.jpg","https://www.discogs.com//Ulvesang-The-Hunt/master/1332590","3","1.0","Ulvesang - The Hunt"
"Stavros Gasparatos","Rage Park","Electronic, Classical","Modern Classical, Experimental","https://stavrosgasparatos-innerear.bandcamp.com/album/rage-park","https://stavrosgasparatos-innerear.bandcamp.com/album/rage-park","X","spotify:album:2xWxU8vM9v8as0xcRmE6S9","https://img.discogs.com/joKS96a-UEc41TTtelhsMhceia8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13639721-1558070263-4747.jpeg.jpg","https://www.discogs.com//Stavros-Gasparatos-Rage-Park/master/1554445","3","1.0","Stavros Gasparatos - Rage Park"
"Strangeweather","Of the Reeds","Punk#TODO","Post-Punk#TODO","https://strangeweatherpdx.bandcamp.com/album/of-the-reeds","https://strangeweatherpdx.bandcamp.com/album/of-the-reeds","2020-01-20","","","","3","0",""
"Cthuluminati","Reliqideus","Metal","Black Metal, Experimental, Psychedelic Rock","https://www.coreandco.fr/chroniques/cthuluminati-reliqideus-7335.html","","2020-01-20","spotify:album:5dX5254SDmi5noYptR4rOT","https://img.discogs.com/LX511mOAJlg4fvZ7vd0sEe8FuoY=/fit-in/600x563/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13817564-1561812443-6024.jpeg.jpg","https://www.discogs.com//Cthuluminati-Reliqideus/release/13817564","3","1.0","Cthuluminati - Reliqideus"
"Amon Tobin","Supermodified","Electronic","Leftfield, Downtempo, Breaks, Future Jazz","https://www.gutsofdarkness.com/god/objet.php?objet=2589","","X","spotify:album:54zaC0AviuCfkDwHsUJIra","https://img.discogs.com/c5fQK1G9kmONcwx60Vik_FK_th0=/fit-in/600x541/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8408-1273530553.jpeg.jpg","https://www.discogs.com//master/22486-Amon-Tobin-Supermodified","3","1.0","Amon Tobin - Supermodified"
"Jeremy Cunningham","The Weather Up There","Jazz","","https://jeremycunningham.bandcamp.com/album/the-weather-up-there","https://jeremycunningham.bandcamp.com/album/the-weather-up-there","2020-06-25","spotify:album:7mNvvGyXZ9cIlJ85tD8qFf","https://img.discogs.com/6XkBYb1C7w_yOh7VsnXYPLJv_f8=/fit-in/600x575/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15235460-1588839802-8666.jpeg.jpg","https://www.discogs.com//Jeremy-Cunningham-The-Weather-Up-There/master/1691143","3","0.9523809523809523","Jeremy Cunningham (3) - The Weather Up There"
"Bellrope","You Must Relax","Metal","Doom Metal, Noise","http://www.heavyblogisheavy.com/2019/02/19/bellrope-you-must-relax/","","2020-01-20","spotify:album:38xTdrSPAAazfn5Hy4TK96","https://img.discogs.com/J6HieC23rqXno7bRya1H1Gjwn6U=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13200843-1549824453-8507.jpeg.jpg","https://www.discogs.com//Bellrope-You-Must-Relax/master/1501318","3","1.0","Bellrope - You Must Relax"
"Scatter The Atoms That Remain","Exultation","Jazz","","","https://dottimerecords.bandcamp.com/album/exultation","X","","https://img.discogs.com/wRMSV5XAvHMtzQvixQoYCAjTRTM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14237035-1570459423-9878.jpeg.jpg","https://www.discogs.com//Scatter-The-Atoms-That-Remain-Exultation/release/14237035","3","1.0","Scatter The Atoms That Remain - Exultation"
"$uicideboy$","I Want To Die In New Orleans","Hip Hop","Trap, Cloud Rap","https://www.discogs.com/uicideboy-I-Want-To-Die-In-New-Orleans/master/1429766","","2020-01-20","spotify:album:2ivOxIKDHxEo6WMD9m3ytn","https://img.discogs.com/DsIei-mL3mAOvfkYfBh6G7y2iCE=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20748409-1635334996-1882.png.jpg","https://www.discogs.com//release/12551105-uicideboy-I-Want-To-Die-In-New-Orleans","3","1.0","$uicideboy$ - I Want To Die In New Orleans"
"Grand Guignol Orchestra","Pensées Nocturnes","Metal","Black Metal, Avantgarde","http://www.xsilence.net/disque-11067.htm","","2020-01-20","spotify:album:2WqZWcNoRjn5ZW8uG2I5Dv","https://img.discogs.com/tvVhTNxb1CmKHcVW_Z2rAHN_Ruo=/fit-in/600x554/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14775802-1581357096-5436.jpeg.jpg","https://www.discogs.com//Pens%C3%A9es-Nocturnes-Grand-Guignol-Orchestra/release/13279382","3","0.5348837209302325","Pensées Nocturnes - Grand Guignol Orchestra"
"Mizoo","Greenosophy Chapter II","Electronic","Downtempo, IDM, Ambient","https://www.gutsofdarkness.com/god/objet.php?objet=19486","","X","spotify:album:2LB1gbBvMTnN9vW3UrS5Wf","https://img.discogs.com/F3v4C9y9oiVWv_ZgkP5pT4yrP7g=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9848433-1487327666-5351.jpeg.jpg","https://www.discogs.com//Mizoo-Greenosophy-Chapter-II/master/1136782","3","1.0","Mizoo - Greenosophy Chapter II"
"Azure","Redtail","Rock","Prog Rock","","https://azureish.bandcamp.com/album/redtail","X","spotify:album:5SUKtYmLmjsEwN5wG86SHU","https://img.discogs.com/PNXJ8O4ROO276rgpJdBU8JUQ0uw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17283763-1612615918-4701.jpeg.jpg","https://www.discogs.com//Azure-Redtail/master/2236765","3","0.8571428571428571","Azure (23) - Redtail"
"Coma Regalia","The Mirror","Punk","Hardcore, Emo","","https://middlemanrecords.bandcamp.com/album/the-mirror","X","","https://img.discogs.com/Z_tOhJlPsc1alWOxy2YTqxd5qTc=/fit-in/600x947/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11896933-1623649340-7339.jpeg.jpg","https://www.discogs.com//Coma-Regalia-The-Mirror/master/1351807","3","1.0","Coma Regalia - The Mirror"
"Uboa","The Origin Of My Depression","Electronic","Industrial, Musique Concrète, Dark Ambient","","https://uboa.bandcamp.com/album/the-origin-of-my-depression","X","spotify:album:01U2G02pbK0IcIOMW0j3Dn","https://img.discogs.com/FXXVi6IG-01Th3y8LzDjxlvwIdE=/fit-in/320x240/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15765410-1597389542-6886.jpeg.jpg","https://www.discogs.com//Uboa-The-Origin-Of-My-Depression/release/13707184","3","1.0","Uboa - The Origin Of My Depression"
"Uboa","The Sky May Be","Electronic","Experimental, Ambient, Noise","","https://uboa.bandcamp.com/album/the-sky-may-be-2","X","spotify:album:6VgFCsEfS2rjuF9udmw5yV","https://img.discogs.com/z39adFiNZXxf8BvnWVapb5WkaRA=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12895886-1544041278-9865.jpeg.jpg","https://www.discogs.com//Uboa-The-Sky-May-Be/release/12895886","3","1.0","Uboa - The Sky May Be"
"OZMOTIC","Elusive Balance","Electronic","Electro, Ambient","","https://touch333.bandcamp.com/album/elusive-balance","X","spotify:album:7rYgFYMNhDaxUriqgPNmsW","https://img.discogs.com/zjeoYWmzYegMqwnTVNjPXkS6Tdo=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12048774-1527262169-1206.jpeg.jpg","https://www.discogs.com//Ozmotic-Elusive-Balance/release/12048774","3","1.0","Ozmotic - Elusive Balance"
"We Are Impala","Visions","Rock","Experimental, Psychedelic Rock","","https://weareimpala.bandcamp.com/album/visions","X","spotify:album:7AfTZmYZXt38BX1GfkmBVR","https://img.discogs.com/ZQDDaSveKRB6cnIQ_VH_9i7EKcE=/fit-in/300x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13506472-1555490106-7291.jpeg.jpg","https://www.discogs.com//We-Are-Impala-Visions/master/1624073","3","1.0","We Are Impala - Visions"
"Sol","The Storm Bells Chime","Electronic, Metal","Drone, Doom Metal, Post Rock, Neofolk","http://www.auxportesdumetal.com/reviews/Sol/sol-thestormbellschime.html","https://avantgardemusic.bandcamp.com/album/the-storm-bells-chime","14/06/2016","spotify:album:3trNdlTK6tK1NK1PlF7Fki","https://img.discogs.com/rF1vxt-D1L8ssUhvGcflj_GE_yY=/fit-in/600x535/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8020983-1453630837-2047.jpeg.jpg","https://www.discogs.com//Sol-The-Storm-Bells-Chime/release/8020983","3","0.9152542372881356","Sol (19) - The Storm Bells Chime"
"Typical Sisters","Hungry Ghost","Jazz","","","https://typicalsisters.bandcamp.com/album/hungry-ghost","X","spotify:album:4gYOc8epXiDZpGkChrJshb","https://img.discogs.com/49dc98c546b81047c1c2f4e368714590f9e00c43/images/spacer.gif","https://www.discogs.com//Typical-Sisters-Hungry-Ghost/release/18989068","3","1.0","Typical Sisters - Hungry Ghost"
"Ufomammut","8","Metal","Doom Metal, Stoner Rock","http://www.heavyblogisheavy.com/2017/09/14/ufomammut-8/","","X","spotify:album:3JQb1Dum7c78tkb20XDjc5","https://img.discogs.com/qRQm4xOBy3tLtjmJfbB4eaE6VL8=/fit-in/600x535/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10873708-1505739376-9151.jpeg.jpg","https://www.discogs.com//Ufomammut-8/master/1239687","3","1.0","Ufomammut - 8"
"Tumi Árnason / Magnús Trygvason Eliassen","ALLT ER ÓMÆLIÐ","Jazz","Free Jazz","","https://tumiarnason.bandcamp.com/album/allt-er-m-li","X","spotify:album:6DzVHT3OtLD1xZLm3OsBar","https://img.discogs.com/0MzB-kKY9mTQi30JFZoo-ijFxj0=/fit-in/600x602/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13217713-1550147146-8658.jpeg.jpg","https://www.discogs.com//Tumi-%C3%81rnason-Magn%C3%BAs-Trygvason-Eliassen-Allt-Er-%C3%93m%C3%A6li%C3%B0/release/13217713","3","0.9734513274336283","Tumi Árnason, Magnús Trygvason Eliassen - Allt Er Ómælið"
"Greg Ward","Stomping Off From Greenwood","Jazz","Jazz-Funk, Hard Bop, Contemporary Jazz","","https://gregwardii.bandcamp.com/album/stomping-off-from-greenwood","X","spotify:album:5Hit8oSCmIGUhVjRIrvvOW","https://img.discogs.com/49dc98c546b81047c1c2f4e368714590f9e00c43/images/spacer.gif","https://www.discogs.com//master/2251015-Greg-Ward-2-Presents-Rogue-Parade-Stomping-Off-From-Greenwood","3","0.75","Greg Ward (2) Presents Rogue Parade - Stomping Off From Greenwood"
"Khorada","Salt","Metal","Alternative Rock, Progressive Metal","http://www.heavyblogisheavy.com/2018/06/15/khôrada-salt/","","X","spotify:album:2ypSKYZehPKw1DbL3Ui77z","https://img.discogs.com/CEZAL90z_WBUPA42_aRSaywMIcA=/fit-in/600x586/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12290700-1532276045-3243.jpeg.jpg","https://www.discogs.com//Kh%C3%B4rada-Salt/master/1396379","3","0.9285714285714286","Khôrada - Salt"
"Persefone","Aathma","Metal","Melodic Death Metal, Progressive Metal","http://www.metalorgie.com/groupe/Persefone","","X","spotify:album:2FKOi8BV0ajOoTRqI5mSXv","https://img.discogs.com/vb91sqddz7ctbDfHvsgxvB4eWNU=/fit-in/483x486/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9854885-1487435765-1608.jpeg.jpg","https://www.discogs.com//Persefone-Aathma/master/1141304","3","1.0","Persefone - Aathma"
"Dysylumn","Occultation","Metal","Black Metal, Death Metal, Progressive Metal","https://www.eklektik-rock.com/2018/11/dysylumn-occultation/","https://dysylumn.bandcamp.com/album/occultation","X","spotify:album:3cO54InA2fhNhyaZlT6Hct","https://img.discogs.com/TRcQZBqH2jH6zw7VIol1xcHe80Q=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12542560-1537292943-7867.jpeg.jpg","https://www.discogs.com//Dysylumn-Occultation/master/1740212","3","1.0","Dysylumn - Occultation"
"Black Flak and the Nightmare Fighters","It's Only Permanent","Rock","Post Rock","","https://blackflakslc.bandcamp.com/album/its-only-permanent","X","spotify:album:4UkBPwBaDJxRGGPI0WnGBi","https://img.discogs.com/T7ajlF30GUS3IjhoD-kEhX0E4dA=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15461414-1591906258-4055.jpeg.jpg","https://www.discogs.com//Black-Flak-And-The-Nightmare-Fighters-Its-Only-Permanent/release/15461414","3","1.0","Black Flak And The Nightmare Fighters - It's Only Permanent"
"Marcus MILLER","Laid Black","Funk / Soul, Jazz","Jazz-Funk, Contemporary Jazz","http://fp.nightfall.fr/index_11931_marcus-miller-laid-black.html","","X","spotify:album:3REq2IkHZ1fo8BNWnfGGNc","https://img.discogs.com/Tzamv7RrWvSqtyMWeXWIlorGkDU=/fit-in/548x490/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12092261-1528132353-8591.jpeg.jpg","https://www.discogs.com//Marcus-Miller-Laid-Black/master/1374709","3","1.0","Marcus Miller - Laid Black"
"Eleanora","Allure","Metal","Sludge Metal, Post-Hardcore","http://www.metalorgie.com/groupe/Eleanora","https://eleanoramusic.bandcamp.com/","X","spotify:album:62JDZPHKUWc7mBGtjNaziu","https://img.discogs.com/d_53kCxP7sBKqv9D9cspA7Q8s4M=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8488980-1462620481-7901.jpeg.jpg","https://www.discogs.com//Eleanora-Allure/master/997578","3","0.8947368421052632","Eleanora (2) - Allure"
"KALEIKR","Heart Of Lead","Metal","Black Metal, Death Metal, Progressive Metal","","https://kaleikr.bandcamp.com/album/heart-of-lead","X","spotify:album:2bnJuGHoO5bAd6EpDmeOwv","https://img.discogs.com/IReBB7aveJ2qbHYnffpYACk1Jbg=/fit-in/250x250/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13215466-1550088950-1103.jpeg.jpg","https://www.discogs.com//Kaleikr-Heart-Of-Lead/master/1502021","3","1.0","Kaleikr - Heart Of Lead"
"Tigue","Strange Paradise","Electronic, Rock","Drone, Experimental, Modern, Post Rock, Post-Modern","","https://tigue.bandcamp.com/album/strange-paradise","X","spotify:album:56m9ov0gRQI62Cix6kgMtV","https://img.discogs.com/jsskQsOCe3-dV_ls-J_pe8_PeL8=/fit-in/600x536/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11956714-1582088907-1252.png.jpg","https://www.discogs.com//Tigue-Strange-Paradise/master/1358515","3","1.0","Tigue - Strange Paradise"
"The Writhing Squares","Out of the Ether","Rock","Experimental, Space Rock, Psychedelic Rock","","https://thewrithingsquares.bandcamp.com/album/out-of-the-ether","X","spotify:album:2KTVACNxbqJ38OFU0hwILA","https://img.discogs.com/wZcRmZc3t2pedzMQpcpkVSmbCa8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13701258-1559318426-6765.jpeg.jpg","https://www.discogs.com//Writhing-Squares-Out-Of-The-Ether/master/1561134","3","0.9333333333333333","Writhing Squares* - Out Of The Ether"
"Perplextus Joans","Out the Lights","Post#TODO","Punk#TODO","","https://perplextus.bandcamp.com/album/out-the-lights#fromHistory","X","","","","3","0",""
"Bave","The Gosh of Hellfire","Metal","Experimental, Progressive Metal, Prog Rock, Math Rock","","https://bave.bandcamp.com/album/the-gosh-of-hellfire","X","spotify:album:59wrOIorc7SDgpkkRMBoL1","https://img.discogs.com/tARA9-7JWxndrfusCS0zp0-ok0o=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-19324888-1625029371-2381.jpeg.jpg","https://www.discogs.com//BAVE-The-Gosh-of-Hellfire/release/19324888","3","1.0","BAVE - The Gosh of Hellfire"
"Eigenlicht","Self-Annihilating Consciousness","Metal","Black Metal, Death Metal, Doom Metal","http://www.heavyblogisheavy.com/2018/01/10/eigenlicht-self-annihilating-consciousness/","","X","spotify:album:4kQoshxpfsMGcLNnXdHxHq","https://img.discogs.com/nC3PNNXSLOaCv9Hybaca-X4lt1o=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11947371-1525265438-4631.jpeg.jpg","https://www.discogs.com//Eigenlicht-Self-Annihilating-Consciousness/master/1357462","3","0.9777777777777777","Eigenlicht - Self-Annihilating Consciousness"
"Textures","Phenotype","Metal","Progressive Metal","http://www.metalorgie.com/groupe/Textures","","X","spotify:album:59d9ECULahposdQ3695Cfq","https://img.discogs.com/wLxKIQ-rdtfrqhsoJB9yxc0wGBI=/fit-in/600x598/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8131973-1456773168-9636.jpeg.jpg","https://www.discogs.com//Textures-Phenotype/master/954294","3","1.0","Textures - Phenotype"
"Cryptovolans","Microraptor Mix","Electro#TODO","Jazz Chill#TODO","","https://cryptovolans.bandcamp.com/album/microraptor-mix","X","","","","3","0",""
"Battle Trance","Blade of love","Jazz","Experimental, Avant-garde Jazz","???","https://battletrance.bandcamp.com/album/blade-of-love","X","","https://img.discogs.com/e3LMc9gOHPBvV00Yhpfs4HXmvsk=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9124358-1475189160-6365.jpeg.jpg","https://www.discogs.com//Battle-Trance-Blade-Of-Love/master/1066334","3","1.0","Battle Trance - Blade Of Love"
"Tombs","The Grand Anihilation","Metal#TODO","Black#TODO","http://metal.nightfall.fr/index_12528_tombs-the-grand-annihilation.html","","X","","","","3","0",""
"Moodie Black","Nausea","Electronic, Hip Hop","Conscious, Experimental, Noise","https://www.gutsofdarkness.com/god/objet.php?objet=17960","","X","spotify:album:3bSI6JtZkEWwLgyMoG7qNO","https://img.discogs.com/t60xUNQgKYvgCji0JPQ5hJrIGYQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5716824-1400744641-3814.jpeg.jpg","https://www.discogs.com//Moodie-Black-Nausea/master/825973","3","1.0","Moodie Black - Nausea"
"Milo","Cavalcade","Hip Hop","","","https://www.hotnewhiphop.com/milo-cavalcade-mixtape.89449.html?song-13419","X","","https://img.discogs.com/FmRtxXPLMuz5G-AWUZrrjSu35OU=/fit-in/600x365/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6774254-1538856654-7474.jpeg.jpg","https://www.discogs.com//Milo-Cavalcade/master/809433","3","0.8648648648648649","Milo (34) - Cavalcade"
"Slice the cake","Odyssey to the west","Metal","Technical Death Metal, Progressive Metal, Deathcore","http://www.heavyblogisheavy.com/2016/04/06/slice-the-cake-odyssey-to-the-west/","https://slicethecake.bandcamp.com/album/odyssey-to-the-west","X","spotify:album:1tkxgFrcLiS1yB2kvTlueb","https://img.discogs.com/hcXcjBLUbXXsEshyVCe9jQcKMZ0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10453490-1497746514-6543.jpeg.jpg","https://www.discogs.com//Slice-The-Cake-Odyssey-to-the-West/release/10453490","3","1.0","Slice The Cake - Odyssey to the West"
"NoiSays","NoiSays","Punk","Noise, Math Rock, Post-Hardcore","","https://darktrailrecords.bandcamp.com/album/noisays","X","spotify:album:2nAHe8hBjFQ4CfGBAsb3mC","https://img.discogs.com/RPRpK10rYr7AJT3jfne1Jjj1qdw=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12895878-1544041562-3270.jpeg.jpg","https://www.discogs.com//NoiSays-NoiSays/master/1441695","3","1.0","NoiSays - NoiSays"
"The Ex","27 Passports","Rock, Folk, World, & Country","Experimental, Art Rock","http://www.perteetfracas.org/zine/kros2018/kros_e/the_ex_27_passports.htm","https://theex.bandcamp.com/album/27-passports","X","spotify:album:75hej4YlXkS2300y7nxZOu","https://img.discogs.com/drIJ_VyDWKAViitsBMWnOlE8OK0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11737221-1521520508-5296.jpeg.jpg","https://www.discogs.com//master/1335546-The-Ex-27-Passports","3","1.0","The Ex - 27 Passports"
"Saint Sadrill","Pierrefilant","Rock, Pop","Indie Pop, Pop Rock, Prog Rock","https://canthisevenbecalledmusic.com/saint-sadrill-pierrefilant/","","X","spotify:album:3eVcT98BT6SwEt32E7TP7t","https://img.discogs.com/8UsabHfR5pBx1FzOTft_wNImO_8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12773059-1541671046-8963.jpeg.jpg","https://www.discogs.com//Saint-Sadrill-Pierrefilant/master/1467374","3","1.0","Saint Sadrill - Pierrefilant"
"The Central","Sick and Dying","Metal","Experimental, Progressive Metal, Grindcore, Math Rock","","https://thecentral.bandcamp.com/album/sick-and-dying","X","spotify:album:3fYvbPPy5ptKurvcsNEJyA","https://img.discogs.com/69ggaSqOt9e_6POF-_YAKE7UaZU=/fit-in/600x601/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13914673-1563969514-1221.jpeg.jpg","https://www.discogs.com//The-Central-Sick-Dying/release/12003610","3","0.8620689655172413","The Central (3) - Sick + Dying"
"Wreck and Reference","Indifferent Rivers Romance End","Electronic","Industrial, Dark Ambient, Noise","http://www.heavyblogisheavy.com/2016/07/11/wreck-and-reference-indifferent-rivers-romance-end/","","X","spotify:album:3pL5jXrtCtUrCKOC6u2H7c","https://img.discogs.com/pEUPgzBttjjz5YqgWvXG0rtojeI=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8812668-1469299741-5035.jpeg.jpg","https://www.discogs.com//Wreck-And-Reference-Indifferent-Rivers-Romance-End/master/1034140","3","1.0","Wreck And Reference - Indifferent Rivers Romance End"
"Lykathea Aflame","Elvenefris","Metal","Technical Death Metal","http://www.eklektik-rock.com/2004/07/lykathea-aflame-elvenefris/","https://www.youtube.com/watch?v=IArBw3XIzF4","X","","https://img.discogs.com/eXWjFV5D9omMwLt_6h8FYPjF3nE=/fit-in/600x595/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-681418-1461689444-2073.jpeg.jpg","https://www.discogs.com//Lykathea-Aflame-Elvenefris/master/413554","3","1.0","Lykathea Aflame - Elvenefris"
"Yob","Our Raw Heart","Metal","Sludge Metal, Doom Metal","","https://yobislove.bandcamp.com/album/our-raw-heart","X","spotify:album:41cwi0xvLmVuVUtJDU8GcS","https://img.discogs.com/CcYFR-DWWWkVPvQ66URoazxsUUY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13688747-1559060582-8339.jpeg.jpg","https://www.discogs.com//master/1374548-Yob-Our-Raw-Heart","3","1.0","Yob - Our Raw Heart"
"Fall Of Minerva","Portraits","Punk","Post-Hardcore, Hardcore","http://www.eklektik-rock.com/2016/04/fall-of-minerva-portraits/","","X","spotify:album:0jktmEJ4rJj4GyifKf9iWP","https://img.discogs.com/Yr-5sEBVBs7NuuJvYuf3aBWGWDU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8483590-1462499859-3032.jpeg.jpg","https://www.discogs.com//Fall-Of-Minerva-Portraits/master/996943","3","1.0","Fall Of Minerva - Portraits"
"Bad Mask","Posthumous","Punk#TODO","Math#TODO","http://www.eklektik-rock.com/2018/08/bad-mask-posthumous/","","X","","","","3","0",""
"Infant Island","Infant Island","Punk","Emo, Shoegaze, Hardcore","","https://infantisland.bandcamp.com/album/infant-island","X","spotify:album:68toubHVWlY4Ic1QPwrpU8","https://img.discogs.com/81waWCIqO9F3eI-lEeGyUCqYKi4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12449617-1550243181-9234.jpeg.jpg","https://www.discogs.com//Infant-Island-Infant-Island/master/1408391","3","1.0","Infant Island - Infant Island"
